circuit_id,pair_id,regime_id,regime_label,selected_backend,feature_set,kernel_name,feature_map_label,logical_qubits,expected_active_qubits,primitive,shots_planned,kernel_i,kernel_j,pair_type,measurement_policy,circuit_family,circuit_serialization_status,circuit_artifact_path,circuit_sha256,runtime_options_policy,submission_job_id,session_id,notes
zz4_H0_zz4_pair_0000,zz4_pair_0000,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,0,0,diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0079,zz4_pair_0079,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,3,13,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0080,zz4_pair_0080,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,3,14,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0081,zz4_pair_0081,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,3,15,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0082,zz4_pair_0082,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,3,16,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0083,zz4_pair_0083,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,3,17,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0084,zz4_pair_0084,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,3,18,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0085,zz4_pair_0085,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,3,19,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0086,zz4_pair_0086,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,3,20,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0087,zz4_pair_0087,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,3,21,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0088,zz4_pair_0088,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,3,22,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0089,zz4_pair_0089,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,3,23,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0090,zz4_pair_0090,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,4,4,diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0091,zz4_pair_0091,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,4,5,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0092,zz4_pair_0092,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,4,6,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0093,zz4_pair_0093,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,4,7,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0094,zz4_pair_0094,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,4,8,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0095,zz4_pair_0095,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,4,9,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0096,zz4_pair_0096,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,4,10,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0097,zz4_pair_0097,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,4,11,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0098,zz4_pair_0098,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,4,12,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0099,zz4_pair_0099,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,4,13,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0100,zz4_pair_0100,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,4,14,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0101,zz4_pair_0101,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,4,15,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0102,zz4_pair_0102,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,4,16,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0103,zz4_pair_0103,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,4,17,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0104,zz4_pair_0104,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,4,18,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0105,zz4_pair_0105,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,4,19,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0106,zz4_pair_0106,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,4,20,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0107,zz4_pair_0107,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,4,21,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0108,zz4_pair_0108,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,4,22,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0109,zz4_pair_0109,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,4,23,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0110,zz4_pair_0110,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,5,5,diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0111,zz4_pair_0111,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,5,6,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0112,zz4_pair_0112,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,5,7,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0113,zz4_pair_0113,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,5,8,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0114,zz4_pair_0114,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,5,9,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0115,zz4_pair_0115,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,5,10,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0116,zz4_pair_0116,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,5,11,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0117,zz4_pair_0117,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,5,12,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0118,zz4_pair_0118,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,5,13,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0119,zz4_pair_0119,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,5,14,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0120,zz4_pair_0120,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,5,15,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0121,zz4_pair_0121,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,5,16,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0122,zz4_pair_0122,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,5,17,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0123,zz4_pair_0123,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,5,18,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0124,zz4_pair_0124,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,5,19,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0125,zz4_pair_0125,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,5,20,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0126,zz4_pair_0126,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,5,21,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0127,zz4_pair_0127,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,5,22,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0128,zz4_pair_0128,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,5,23,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0129,zz4_pair_0129,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,6,6,diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0130,zz4_pair_0130,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,6,7,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0131,zz4_pair_0131,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,6,8,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0132,zz4_pair_0132,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,6,9,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0133,zz4_pair_0133,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,6,10,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0134,zz4_pair_0134,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,6,11,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0135,zz4_pair_0135,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,6,12,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0136,zz4_pair_0136,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,6,13,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0137,zz4_pair_0137,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,6,14,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H2_zz4_pair_0138,zz4_pair_0138,H2,sampler_pauli_or_gate_twirling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,6,15,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable twirling only; record twirling type, randomization count, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
